Latitude (decimal degrees):	-21.673
Longitude (decimal degrees):	-42.080
Elevation (m):	65
Radiation database:	PVGIS-SARAH3


Slope: 0 deg. 
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	2750.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20231030:1203,1206865.0,577.0,53.93,26.35,1.52,0.0
20231030:1303,1506670.0,726.0,67.59,27.75,2.41,0.0
20231030:1403,1493827.5,724.0,79.61,29.51,2.97,0.0
20231030:1503,1581690.0,775.0,79.01,30.61,2.69,0.0
20231030:1603,1587410.0,781.0,66.75,31.53,2.48,0.0
20231030:1703,1445812.5,707.0,53.07,32.16,2.41,0.0
20231030:1803,1250397.5,611.0,39.15,32.15,1.72,0.0
20231030:1903,711920.0,356.0,25.23,31.74,1.86,0.0
20231030:2003,56567.5,41.0,11.43,30.19,2.07,0.0
20231030:2103,0.0,0.0,0.0,28.76,1.66,0.0
20231030:2203,0.0,0.0,0.0,27.33,0.83,0.0
20231030:2303,0.0,0.0,0.0,26.58,0.76,0.0
20231031:0003,0.0,0.0,0.0,25.9,1.03,0.0
20231031:0103,0.0,0.0,0.0,25.42,1.03,0.0
20231031:0203,0.0,0.0,0.0,25.65,0.69,0.0
20231031:0303,0.0,0.0,0.0,25.84,0.41,0.0
20231031:0403,0.0,0.0,0.0,24.96,0.69,0.0
20231031:0503,0.0,0.0,0.0,24.11,0.9,0.0
20231031:0603,0.0,0.0,0.0,23.68,0.97,0.0
20231031:0703,0.0,0.0,0.0,23.67,1.1,0.0
20231031:0803,0.0,0.0,0.0,23.52,1.1,0.0
20231031:0903,134887.5,79.0,12.39,24.2,0.9,0.0
20231031:1003,381617.5,192.0,26.2,26.76,1.24,0.0
20231031:1103,807867.5,389.0,40.11,27.86,1.45,0.0
20231031:1203,1596320.0,777.0,54.03,28.62,1.66,0.0
20231031:1303,1912817.5,953.0,67.72,29.36,1.72,0.0
20231031:1403,2015227.5,1026.0,79.86,30.66,1.52,0.0
20231031:1503,1990230.0,1024.0,79.25,30.99,1.1,0.0
20231031:1603,1837330.0,947.0,66.88,31.89,0.69,0.0
20231031:1703,1555592.5,790.0,53.16,32.14,0.34,0.0
20231031:1803,373560.0,193.0,39.24,32.43,1.31,0.0
20231031:1903,43285.0,34.0,25.33,30.76,2.48,0.0
20231031:2003,8415.0,13.0,11.54,29.83,2.07,0.0
20231031:2103,0.0,0.0,0.0,28.48,2.0,0.0
20231031:2203,0.0,0.0,0.0,27.42,2.07,0.0
20231031:2303,0.0,0.0,0.0,26.29,1.45,0.0
20231101:0003,0.0,0.0,0.0,25.28,0.76,0.0
20231101:0103,0.0,0.0,0.0,24.49,0.76,0.0
20231101:0203,0.0,0.0,0.0,24.14,0.69,0.0
20231101:0303,0.0,0.0,0.0,23.88,0.34,0.0
20231101:0403,0.0,0.0,0.0,23.75,0.0,0.0
20231101:0503,0.0,0.0,0.0,23.6,0.21,0.0
20231101:0603,0.0,0.0,0.0,23.44,0.34,0.0
20231101:0703,0.0,0.0,0.0,22.94,1.24,0.0
20231101:0803,0.0,0.0,0.0,22.5,0.28,0.0
20231101:0903,45210.0,34.0,12.5,22.71,0.76,0.0
20231101:1003,231550.0,122.0,26.29,23.68,0.69,0.0
20231101:1103,888332.5,424.0,40.2,25.16,0.69,0.0
20231101:1203,1442842.5,706.0,54.13,26.7,0.48,0.0
20231101:1303,1588070.0,797.0,67.84,27.32,0.14,0.0
20231101:1403,1806667.5,921.0,80.1,28.26,0.41,0.0
20231101:1503,1564502.5,780.0,79.48,28.86,0.9,0.0
20231101:1603,1890982.5,945.0,67.0,29.24,1.45,0.0
20231101:1703,1525782.5,740.0,53.26,29.28,2.0,0.0
20231101:1803,816915.0,390.0,39.33,27.71,2.62,0.0
20231101:1903,51947.5,38.0,25.43,26.49,2.76,0.0
20231101:2003,245905.0,150.0,11.65,25.85,2.28,0.0
20231101:2103,0.0,0.0,0.0,25.37,2.0,0.0
20231101:2203,0.0,0.0,0.0,24.97,1.72,0.0
20231101:2303,0.0,0.0,0.0,24.61,1.38,0.0
20231102:0003,0.0,0.0,0.0,24.31,1.31,0.0
20231102:0103,0.0,0.0,0.0,24.01,1.17,0.0
20231102:0203,0.0,0.0,0.0,23.75,1.1,0.0
20231102:0303,0.0,0.0,0.0,23.36,0.97,0.0
20231102:0403,0.0,0.0,0.0,23.2,0.9,0.0
20231102:0503,0.0,0.0,0.0,23.01,0.9,0.0
20231102:0603,0.0,0.0,0.0,22.9,1.03,0.0
20231102:0703,0.0,0.0,0.0,22.75,1.03,0.0
20231102:0803,0.0,0.0,0.0,22.7,0.97,0.0
20231102:0903,11825.0,15.0,12.6,22.75,1.03,0.0
20231102:1003,99660.0,61.0,26.38,23.1,1.1,0.0
20231102:1103,309870.0,157.0,40.29,23.64,1.24,0.0
20231102:1203,493927.5,241.0,54.22,24.91,1.24,0.0
20231102:1303,903017.5,433.0,67.96,25.7,1.1,0.0
20231102:1403,1419935.0,693.0,80.34,26.31,0.97,0.0
20231102:1503,1269977.5,616.0,79.71,26.39,1.03,0.0
20231102:1603,1040270.0,500.0,67.12,26.53,1.31,0.0
20231102:1703,987965.0,472.0,53.36,26.45,1.59,0.0
20231102:1803,622737.5,300.0,39.43,26.12,1.86,0.0
20231102:1903,707987.5,342.0,25.52,25.4,2.07,0.0
20231102:2003,8717.5,13.0,11.76,24.91,2.14,0.0
20231102:2103,0.0,0.0,0.0,24.41,2.07,0.0
20231102:2203,0.0,0.0,0.0,24.04,2.0,0.0
20231102:2303,0.0,0.0,0.0,23.67,1.79,0.0
20231103:0003,0.0,0.0,0.0,23.37,1.66,0.0
20231103:0103,0.0,0.0,0.0,23.03,1.38,0.0
20231103:0203,0.0,0.0,0.0,22.77,1.45,0.0
20231103:0303,0.0,0.0,0.0,22.43,1.31,0.0
20231103:0403,0.0,0.0,0.0,21.95,1.03,0.0
20231103:0503,0.0,0.0,0.0,21.63,0.83,0.0
20231103:0603,0.0,0.0,0.0,21.81,0.55,0.0
20231103:0703,0.0,0.0,0.0,21.65,0.69,0.0
20231103:0803,0.0,0.0,0.0,21.56,0.69,0.0
20231103:0903,103812.5,63.0,12.7,22.27,0.83,0.0
20231103:1003,660440.0,317.0,26.47,23.54,1.17,0.0
20231103:1103,655242.5,314.0,40.37,24.9,1.31,0.0
20231103:1203,1467730.0,701.0,54.3,26.82,2.21,0.0
20231103:1303,1835955.0,895.0,68.07,28.04,2.41,0.0
20231103:1403,1541705.0,750.0,80.56,29.04,2.55,0.0
20231103:1503,2070970.0,1031.0,79.93,30.09,2.62,0.0
20231103:1603,1931627.5,960.0,67.24,30.82,2.34,0.0
20231103:1703,1588922.5,781.0,53.45,31.64,2.07,0.0
20231103:1803,787435.0,386.0,39.52,31.95,1.86,0.0
20231103:1903,618585.0,310.0,25.62,32.12,1.66,0.0
20231103:2003,193792.5,116.0,11.87,31.53,1.17,0.0
20231103:2103,0.0,0.0,0.0,30.49,0.55,0.0
20231103:2203,0.0,0.0,0.0,29.17,0.69,0.0
20231103:2303,0.0,0.0,0.0,27.84,0.9,0.0
20231104:0003,0.0,0.0,0.0,26.26,1.24,0.0
20231104:0103,0.0,0.0,0.0,25.98,1.1,0.0
20231104:0203,0.0,0.0,0.0,26.38,0.83,0.0
20231104:0303,0.0,0.0,0.0,26.54,0.55,0.0
20231104:0403,0.0,0.0,0.0,25.67,0.9,0.0
20231104:0503,0.0,0.0,0.0,24.53,1.24,0.0
20231104:0603,0.0,0.0,0.0,24.1,1.45,0.0
20231104:0703,0.0,0.0,0.0,24.06,1.72,0.0
20231104:0803,0.0,0.0,0.0,24.09,1.59,0.0
20231104:0903,66357.5,45.0,12.8,24.17,1.38,0.0
20231104:1003,373422.5,187.0,26.55,25.29,1.17,0.0
20231104:1103,1346125.0,642.0,40.45,25.54,1.1,0.0
20231104:1203,992557.5,476.0,54.38,26.92,1.45,0.0
20231104:1303,1925577.5,950.0,68.17,28.4,2.0,0.0
20231104:1403,1976040.0,989.0,80.78,30.45,2.21,0.0
20231104:1503,1903082.5,965.0,80.15,31.77,1.72,0.0
20231104:1603,1752135.0,894.0,67.36,32.44,1.03,0.0
20231104:1703,1512307.5,756.0,53.55,31.92,0.97,0.0
20231104:1803,1260105.0,616.0,39.61,30.73,1.1,0.0
20231104:1903,353760.0,181.0,25.73,29.4,2.07,0.0
20231104:2003,236500.0,140.0,11.98,26.79,2.76,0.0
20231104:2103,0.0,0.0,0.0,24.85,2.69,0.0
20231104:2203,0.0,0.0,0.0,23.69,2.21,0.0
20231104:2303,0.0,0.0,0.0,23.11,1.59,0.0
20231105:0003,0.0,0.0,0.0,22.78,1.31,0.0
20231105:0103,0.0,0.0,0.0,22.13,1.24,0.0
20231105:0203,0.0,0.0,0.0,21.85,1.38,0.0
20231105:0303,0.0,0.0,0.0,21.71,1.31,0.0
20231105:0403,0.0,0.0,0.0,21.54,1.24,0.0
20231105:0503,0.0,0.0,0.0,21.42,1.1,0.0
20231105:0603,0.0,0.0,0.0,21.44,0.97,0.0
20231105:0703,0.0,0.0,0.0,21.29,1.03,0.0
20231105:0803,0.0,0.0,0.0,21.21,0.97,0.0
20231105:0903,87972.5,55.0,12.89,21.25,0.97,0.0
20231105:1003,187275.0,101.0,26.63,21.71,0.97,0.0
20231105:1103,497997.5,240.0,40.52,22.21,1.03,0.0
20231105:1203,789992.5,375.0,54.45,23.31,0.97,0.0
20231105:1303,927052.5,443.0,68.26,24.43,0.83,0.0
20231105:1403,1586117.5,783.0,80.98,25.59,0.62,0.0
20231105:1503,1828530.0,921.0,80.36,26.29,0.55,0.0
20231105:1603,1755655.0,874.0,67.47,26.95,0.83,0.0
20231105:1703,1666390.0,815.0,53.64,27.26,1.17,0.0
20231105:1803,1228315.0,587.0,39.71,27.18,1.52,0.0
20231105:1903,802835.0,389.0,25.83,26.47,2.14,0.0
20231105:2003,206167.5,118.0,12.1,25.48,2.28,0.0
20231105:2103,0.0,0.0,0.0,24.25,2.41,0.0
20231105:2203,0.0,0.0,0.0,22.99,2.41,0.0
20231105:2303,0.0,0.0,0.0,21.92,2.14,0.0
20231106:0003,0.0,0.0,0.0,21.11,1.79,0.0
20231106:0103,0.0,0.0,0.0,20.78,1.52,0.0
20231106:0203,0.0,0.0,0.0,20.47,1.31,0.0
20231106:0303,0.0,0.0,0.0,20.31,1.24,0.0
20231106:0403,0.0,0.0,0.0,20.27,1.17,0.0
20231106:0503,0.0,0.0,0.0,19.78,1.03,0.0
20231106:0603,0.0,0.0,0.0,19.5,1.03,0.0
20231106:0703,0.0,0.0,0.0,19.14,1.03,0.0
20231106:0803,0.0,0.0,0.0,18.89,1.03,0.0
20231106:0903,200172.5,109.0,12.97,19.46,1.03,0.0
20231106:1003,745387.5,352.0,26.7,20.41,0.9,0.0
20231106:1103,1162342.5,545.0,40.58,21.47,0.76,0.0
20231106:1203,1014447.5,480.0,54.51,22.77,0.83,0.0
20231106:1303,1783347.5,875.0,68.34,24.05,0.9,0.0
20231106:1403,1735387.5,859.0,81.17,25.47,0.9,0.0
20231106:1503,1951840.0,984.0,80.56,26.41,0.9,0.0
20231106:1603,1895630.0,950.0,67.58,27.06,0.97,0.0
20231106:1703,1576135.0,770.0,53.74,27.61,1.24,0.0
20231106:1803,1189457.5,570.0,39.81,27.74,1.59,0.0
20231106:1903,841637.5,410.0,25.93,26.66,1.45,0.0
20231106:2003,277557.5,165.0,12.21,25.89,1.66,0.0
20231106:2103,0.0,0.0,0.0,24.34,1.86,0.0
20231106:2203,0.0,0.0,0.0,22.75,2.34,0.0
20231106:2303,0.0,0.0,0.0,21.65,2.69,0.0
20231107:0003,0.0,0.0,0.0,20.82,2.41,0.0
20231107:0103,0.0,0.0,0.0,20.37,2.0,0.0
20231107:0203,0.0,0.0,0.0,19.84,1.52,0.0
20231107:0303,0.0,0.0,0.0,18.96,1.03,0.0
20231107:0403,0.0,0.0,0.0,18.91,0.76,0.0
20231107:0503,0.0,0.0,0.0,19.02,0.62,0.0
20231107:0603,0.0,0.0,0.0,19.04,0.55,0.0
20231107:0703,0.0,0.0,0.0,18.71,0.69,0.0
20231107:0803,0.0,0.0,0.0,18.57,0.69,0.0
20231107:0903,165192.5,91.0,13.05,18.48,0.76,0.0
20231107:1003,542327.5,258.0,26.77,20.01,0.97,0.0
20231107:1103,1118232.5,521.0,40.64,21.08,1.1,0.0
20231107:1203,833195.0,393.0,54.57,22.04,0.9,0.0
20231107:1303,1097112.5,523.0,68.42,23.15,0.69,0.0
20231107:1403,1687152.5,831.0,81.35,24.24,0.69,0.0
20231107:1503,1743087.5,864.0,80.76,25.37,0.83,0.0
20231107:1603,1884437.5,935.0,67.7,25.97,1.1,0.0
20231107:1703,1739457.5,849.0,53.84,26.76,1.38,0.0
20231107:1803,1054762.5,502.0,39.9,26.78,1.79,0.0
20231107:1903,810672.5,392.0,26.04,25.85,1.72,0.0
20231107:2003,286412.5,170.0,12.33,25.07,2.0,0.0
20231107:2103,0.0,0.0,0.0,23.61,2.0,0.0
20231107:2203,0.0,0.0,0.0,22.1,2.07,0.0
20231107:2303,0.0,0.0,0.0,20.81,2.0,0.0
20231108:0003,0.0,0.0,0.0,19.62,1.79,0.0
20231108:0103,0.0,0.0,0.0,18.39,1.59,0.0
20231108:0203,0.0,0.0,0.0,17.68,1.38,0.0
20231108:0303,0.0,0.0,0.0,17.14,1.17,0.0
20231108:0403,0.0,0.0,0.0,17.12,1.03,0.0
20231108:0503,0.0,0.0,0.0,17.37,0.83,0.0
20231108:0603,0.0,0.0,0.0,17.36,0.69,0.0
20231108:0703,0.0,0.0,0.0,17.76,0.55,0.0
20231108:0803,0.0,0.0,0.0,17.48,0.28,0.0
20231108:0903,334372.5,188.0,13.12,17.76,0.14,0.0
20231108:1003,927465.0,437.0,26.83,19.62,0.9,0.0
20231108:1103,1322447.5,615.0,40.69,21.1,1.45,0.0
20231108:1203,1193995.0,562.0,54.62,22.55,1.38,0.0
20231108:1303,1017500.0,483.0,68.49,24.03,1.38,0.0
20231108:1403,1576905.0,767.0,81.52,25.34,1.38,0.0
20231108:1503,2072455.0,1049.0,80.95,26.29,1.03,0.0
20231108:1603,2039317.5,1035.0,67.81,27.18,0.9,0.0
20231108:1703,1775675.0,884.0,53.93,27.78,0.83,0.0
20231108:1803,1390922.5,676.0,40.0,28.06,0.97,0.0
20231108:1903,887782.5,438.0,26.14,28.07,0.83,0.0
20231108:2003,303435.0,183.0,12.45,27.6,1.17,0.0
20231108:2103,0.0,0.0,0.0,25.89,1.31,0.0
20231108:2203,0.0,0.0,0.0,23.86,1.93,0.0
20231108:2303,0.0,0.0,0.0,22.29,2.41,0.0
20231109:0003,0.0,0.0,0.0,21.0,2.28,0.0
20231109:0103,0.0,0.0,0.0,19.91,1.93,0.0
20231109:0203,0.0,0.0,0.0,18.93,1.66,0.0
20231109:0303,0.0,0.0,0.0,18.25,1.38,0.0
20231109:0403,0.0,0.0,0.0,18.32,1.17,0.0
20231109:0503,0.0,0.0,0.0,18.29,1.03,0.0
20231109:0603,0.0,0.0,0.0,18.62,0.83,0.0
20231109:0703,0.0,0.0,0.0,18.17,0.55,0.0
20231109:0803,0.0,0.0,0.0,17.79,0.48,0.0
20231109:0903,338057.5,190.0,13.19,18.4,0.21,0.0
20231109:1003,931342.5,443.0,26.88,21.12,0.69,0.0
20231109:1103,1463082.5,693.0,40.74,23.1,1.1,0.0
20231109:1203,1850255.0,895.0,54.67,24.93,1.66,0.0
20231109:1303,2088927.5,1031.0,68.55,26.62,2.07,0.0
20231109:1403,2227500.0,1119.0,81.68,28.12,2.21,0.0
20231109:1503,2179732.5,1105.0,81.14,29.45,2.0,0.0
20231109:1603,2048172.5,1037.0,67.91,30.49,1.79,0.0
20231109:1703,1765225.0,882.0,54.03,31.13,1.52,0.0
20231109:1803,1380225.0,679.0,40.1,31.41,1.31,0.0
20231109:1903,883492.5,441.0,26.25,31.62,1.45,0.0
20231109:2003,299777.5,183.0,12.57,30.85,0.69,0.0
20231109:2103,0.0,0.0,0.0,29.9,0.14,0.0
20231109:2203,0.0,0.0,0.0,28.41,0.48,0.0
20231109:2303,0.0,0.0,0.0,26.0,1.03,0.0
20231110:0003,0.0,0.0,0.0,23.96,1.24,0.0
20231110:0103,0.0,0.0,0.0,24.67,1.1,0.0
20231110:0203,0.0,0.0,0.0,24.73,0.76,0.0
20231110:0303,0.0,0.0,0.0,24.08,0.48,0.0
20231110:0403,0.0,0.0,0.0,23.65,0.55,0.0
20231110:0503,0.0,0.0,0.0,23.4,0.69,0.0
20231110:0603,0.0,0.0,0.0,23.22,0.76,0.0
20231110:0703,0.0,0.0,0.0,22.73,1.03,0.0
20231110:0803,0.0,0.0,0.0,22.69,0.97,0.0
20231110:0903,309567.5,176.0,13.26,22.92,0.76,0.0
20231110:1003,891192.5,433.0,26.93,25.39,0.62,0.0
20231110:1103,1379977.5,672.0,40.78,28.46,0.9,0.0
20231110:1203,1724085.0,864.0,54.71,30.72,1.1,0.0
20231110:1303,1961547.5,1008.0,68.6,32.24,1.31,0.0
20231110:1403,2068110.0,1093.0,81.82,33.36,0.97,0.0
20231110:1503,2011680.0,1080.0,81.33,34.12,0.48,0.0
20231110:1603,1878937.5,1008.0,68.02,34.6,0.14,0.0
20231110:1703,1642740.0,857.0,54.12,34.77,0.21,0.0
20231110:1803,1289282.5,648.0,40.2,34.59,0.76,0.0
20231110:1903,804952.5,405.0,26.36,33.55,1.45,0.0
20231110:2003,243127.5,143.0,12.69,32.27,1.66,0.0
20231110:2103,0.0,0.0,0.0,30.31,2.0,0.0
20231110:2203,0.0,0.0,0.0,28.4,2.14,0.0
20231110:2303,0.0,0.0,0.0,26.91,2.0,0.0
20231111:0003,0.0,0.0,0.0,25.61,1.79,0.0
20231111:0103,0.0,0.0,0.0,24.11,1.45,0.0
20231111:0203,0.0,0.0,0.0,22.94,1.24,0.0
20231111:0303,0.0,0.0,0.0,22.24,1.1,0.0
20231111:0403,0.0,0.0,0.0,21.85,0.97,0.0
20231111:0503,0.0,0.0,0.0,21.68,0.83,0.0
20231111:0603,0.0,0.0,0.0,21.55,0.62,0.0
20231111:0703,0.0,0.0,0.0,21.35,0.21,0.0
20231111:0803,0.0,0.0,0.0,21.02,0.28,0.0
20231111:0903,315342.5,179.0,13.32,21.32,0.14,0.0
20231111:1003,876810.0,422.0,26.98,23.18,0.41,0.0
20231111:1103,1368757.5,658.0,40.81,25.54,0.69,0.0
20231111:1203,1715752.5,847.0,54.74,27.69,0.97,0.0
20231111:1303,1967570.0,999.0,68.64,29.62,1.17,0.0
20231111:1403,2092035.0,1078.0,81.95,31.23,1.45,0.0
20231111:1503,2073802.5,1071.0,81.5,32.42,1.59,0.0
20231111:1603,1952445.0,1000.0,68.13,33.25,1.66,0.0
20231111:1703,1683522.5,850.0,54.22,33.78,1.45,0.0
20231111:1803,1297285.0,647.0,40.3,33.96,1.03,0.0
20231111:1903,802532.5,408.0,26.47,34.05,0.55,0.0
20231111:2003,255420.0,153.0,12.81,33.55,0.14,0.0
20231111:2103,0.0,0.0,0.0,31.69,0.69,0.0
20231111:2203,0.0,0.0,0.0,29.29,1.45,0.0
20231111:2303,0.0,0.0,0.0,27.71,2.0,0.0
20231112:0003,0.0,0.0,0.0,26.54,2.0,0.0
20231112:0103,0.0,0.0,0.0,25.6,1.79,0.0
20231112:0203,0.0,0.0,0.0,24.54,1.45,0.0
20231112:0303,0.0,0.0,0.0,24.46,0.97,0.0
20231112:0403,0.0,0.0,0.0,24.78,0.69,0.0
20231112:0503,0.0,0.0,0.0,24.2,0.69,0.0
20231112:0603,0.0,0.0,0.0,24.11,0.55,0.0
20231112:0703,0.0,0.0,0.0,24.05,0.41,0.0
20231112:0803,0.0,0.0,0.0,24.04,0.41,0.0
20231112:0903,306515.0,176.0,13.37,24.85,0.48,0.0
20231112:1003,837787.5,410.0,27.02,27.64,0.9,0.0
20231112:1103,1342632.5,654.0,40.85,29.88,1.24,0.0
20231112:1203,1691635.0,841.0,54.77,31.86,1.72,0.0
20231112:1303,1947275.0,987.0,68.68,33.47,2.21,0.0
20231112:1403,2085875.0,1071.0,82.07,34.88,2.55,0.0
20231112:1503,2060080.0,1059.0,81.68,36.0,2.76,0.0
20231112:1603,1919967.5,983.0,68.23,36.79,2.62,0.0
20231112:1703,1654510.0,840.0,54.32,37.2,2.14,0.0
20231112:1803,1264615.0,636.0,40.4,37.22,1.59,0.0
20231112:1903,781385.0,400.0,26.58,36.93,1.31,0.0
20231112:2003,244695.0,146.0,12.94,35.66,1.59,0.0
20231112:2103,0.0,0.0,0.0,33.53,2.21,0.0
20231112:2203,0.0,0.0,0.0,31.94,2.14,0.0
20231112:2303,0.0,0.0,0.0,30.65,2.07,0.0
20231113:0003,0.0,0.0,0.0,29.32,1.79,0.0
20231113:0103,0.0,0.0,0.0,28.15,1.45,0.0
20231113:0203,0.0,0.0,0.0,27.47,1.1,0.0
20231113:0303,0.0,0.0,0.0,27.67,0.76,0.0
20231113:0403,0.0,0.0,0.0,27.74,0.41,0.0
20231113:0503,0.0,0.0,0.0,27.37,0.14,0.0
20231113:0603,0.0,0.0,0.0,27.06,0.34,0.0
20231113:0703,0.0,0.0,0.0,26.49,0.48,0.0
20231113:0803,0.0,0.0,0.0,26.2,0.69,0.0
20231113:0903,310117.5,180.0,13.42,26.54,0.48,0.0
20231113:1003,845542.5,419.0,27.06,29.55,0.62,0.0
20231113:1103,1317085.0,651.0,40.87,31.83,0.9,0.0
20231113:1203,1659790.0,842.0,54.79,33.68,1.1,0.0
20231113:1303,1882650.0,982.0,68.71,35.29,1.17,0.0
20231113:1403,1997215.0,1061.0,82.18,36.62,1.24,0.0
20231113:1503,1960392.5,1048.0,81.84,37.53,1.1,0.0
20231113:1603,1829520.0,979.0,68.33,38.03,0.69,0.0
20231113:1703,1586365.0,837.0,54.41,38.2,0.34,0.0
20231113:1803,1234722.5,638.0,40.5,38.35,0.21,0.0
20231113:1903,784025.0,404.0,26.69,37.81,1.03,0.0
20231113:2003,252670.0,152.0,13.06,36.72,1.72,0.0
20231113:2103,0.0,0.0,0.0,34.66,2.0,0.0
20231113:2203,0.0,0.0,0.0,32.85,2.14,0.0
20231113:2303,0.0,0.0,0.0,31.27,1.93,0.0
20231114:0003,0.0,0.0,0.0,29.8,1.66,0.0
20231114:0103,0.0,0.0,0.0,28.41,1.38,0.0
20231114:0203,0.0,0.0,0.0,27.53,1.24,0.0
20231114:0303,0.0,0.0,0.0,27.03,1.1,0.0
20231114:0403,0.0,0.0,0.0,26.85,0.9,0.0
20231114:0503,0.0,0.0,0.0,26.71,0.83,0.0
20231114:0603,0.0,0.0,0.0,26.63,0.76,0.0
20231114:0703,0.0,0.0,0.0,25.72,0.69,0.0
20231114:0803,0.0,0.0,0.0,25.72,0.55,0.0
20231114:0903,312345.0,181.0,13.47,26.45,0.21,0.0
20231114:1003,858687.5,425.0,27.09,29.15,0.55,0.0
20231114:1103,1319367.5,651.0,40.89,31.47,0.9,0.0
20231114:1203,1661440.0,842.0,54.8,33.46,1.1,0.0
20231114:1303,1898490.0,988.0,68.73,35.24,1.31,0.0
20231114:1403,1992100.0,1055.0,82.27,36.76,1.38,0.0
20231114:1503,1981952.5,1054.0,82.0,37.87,1.45,0.0
20231114:1603,1860650.0,985.0,68.44,38.57,1.31,0.0
20231114:1703,1624315.0,848.0,54.51,39.02,1.1,0.0
20231114:1803,1253037.5,643.0,40.6,38.98,0.83,0.0
20231114:1903,787820.0,411.0,26.8,38.47,0.14,0.0
20231114:2003,254595.0,153.0,13.18,37.39,0.97,0.0
20231114:2103,0.0,0.0,0.0,35.5,1.86,0.0
20231114:2203,0.0,0.0,0.0,33.37,2.21,0.0
20231114:2303,0.0,0.0,0.0,31.64,2.21,0.0
20231115:0003,0.0,0.0,0.0,30.33,1.93,0.0
20231115:0103,0.0,0.0,0.0,29.05,1.72,0.0
20231115:0203,0.0,0.0,0.0,28.0,1.59,0.0
20231115:0303,0.0,0.0,0.0,27.17,1.38,0.0
20231115:0403,0.0,0.0,0.0,26.3,1.31,0.0
20231115:0503,0.0,0.0,0.0,25.65,1.31,0.0
20231115:0603,0.0,0.0,0.0,25.31,1.38,0.0
20231115:0703,0.0,0.0,0.0,25.2,1.38,0.0
20231115:0803,0.0,0.0,0.0,25.01,1.17,0.0
20231115:0903,309045.0,177.0,13.51,25.87,1.1,0.0
20231115:1003,859457.5,418.0,27.11,27.02,1.24,0.0
20231115:1103,1317442.5,640.0,40.91,28.53,0.9,0.0
20231115:1203,1589307.5,792.0,54.81,29.96,0.83,0.0
20231115:1303,1870990.0,959.0,68.74,31.5,0.97,0.0
20231115:1403,1999057.5,1042.0,82.34,32.82,1.1,0.0
20231115:1503,1988112.5,1042.0,82.16,34.17,1.17,0.0
20231115:1603,1856387.5,968.0,68.54,35.22,1.1,0.0
20231115:1703,1638340.0,838.0,54.61,35.84,1.24,0.0
20231115:1803,1272397.5,636.0,40.71,36.19,1.66,0.0
20231115:1903,791945.0,400.0,26.91,35.86,2.21,0.0
20231115:2003,305992.5,185.0,13.31,34.81,2.48,0.0
20231115:2103,0.0,0.0,0.0,33.09,2.21,0.0
20231115:2203,0.0,0.0,0.0,31.11,2.83,0.0
20231115:2303,0.0,0.0,0.0,29.26,2.76,0.0
20231116:0003,0.0,0.0,0.0,27.96,2.34,0.0
20231116:0103,0.0,0.0,0.0,27.05,1.86,0.0
20231116:0203,0.0,0.0,0.0,26.43,1.38,0.0
20231116:0303,0.0,0.0,0.0,25.88,1.24,0.0
20231116:0403,0.0,0.0,0.0,25.28,0.9,0.0
20231116:0503,0.0,0.0,0.0,25.31,0.55,0.0
20231116:0603,0.0,0.0,0.0,25.54,0.28,0.0
20231116:0703,0.0,0.0,0.0,25.24,0.34,0.0
20231116:0803,0.0,0.0,0.0,25.15,0.41,0.0
20231116:0903,297990.0,169.0,13.54,25.47,0.41,0.0
20231116:1003,839602.5,412.0,27.13,28.01,0.76,0.0
20231116:1103,1332980.0,652.0,40.92,30.34,1.1,0.0
20231116:1203,1687152.5,843.0,54.81,32.35,1.59,0.0
20231116:1303,1920215.0,983.0,68.75,34.05,1.79,0.0
20231116:1403,2017840.0,1057.0,82.41,35.48,1.59,0.0
20231116:1503,1994300.0,1056.0,82.31,36.7,1.38,0.0
20231116:1603,1858862.5,982.0,68.64,37.66,1.17,0.0
20231116:1703,1627917.5,846.0,54.71,38.19,1.1,0.0
20231116:1803,1267227.5,647.0,40.81,38.15,0.9,0.0
20231116:1903,812267.5,417.0,27.03,38.22,1.59,0.0
20231116:2003,288365.0,175.0,13.44,37.01,1.17,0.0
20231116:2103,0.0,0.0,0.0,35.24,1.66,0.0
20231116:2203,0.0,0.0,0.0,33.27,2.0,0.0
20231116:2303,0.0,0.0,0.0,31.67,2.07,0.0
20231117:0003,0.0,0.0,0.0,30.35,1.86,0.0
20231117:0103,0.0,0.0,0.0,29.47,1.59,0.0
20231117:0203,0.0,0.0,0.0,28.24,1.24,0.0
20231117:0303,0.0,0.0,0.0,27.96,0.9,0.0
20231117:0403,0.0,0.0,0.0,28.45,0.62,0.0
20231117:0503,0.0,0.0,0.0,28.19,0.41,0.0
20231117:0603,0.0,0.0,0.0,27.92,0.41,0.0
20231117:0703,0.0,0.0,0.0,27.44,0.41,0.0
20231117:0803,0.0,0.0,0.0,27.15,0.48,0.0
20231117:0903,319467.5,186.0,13.57,27.66,0.14,0.0
20231117:1003,851180.0,424.0,27.15,30.35,0.48,0.0
20231117:1103,1314445.0,652.0,40.92,32.89,1.03,0.0
20231117:1203,1666170.0,843.0,54.81,34.77,1.59,0.0
20231117:1303,1893622.5,983.0,68.75,36.22,1.66,0.0
